URL	MobileURL	Date	Title	Relevant
http://cbs4local.com/news/local/gun-owners-urged-to-practice-correct-gun-safety		11/11/17 2:45	Gun owners urged to practice correct gun safety	F
http://www.orlandosentinel.com/news/breaking-news/os-laura-gomez-cuartas-update-20171107-story.html	"http://www.orlandosentinel.com/news/breaking-news/os-laura-gomez-cuartas-update-20171107-story,amp.html"	11/8/17 23:00	"After 7 months , mother of slain teen says she has answers"	F
https://www.yahoo.com/news/father-shot-son-14-because-182727839.html	https://www.yahoo.com/amphtml/news/father-shot-son-14-because-182727839.html	11/7/17 21:30	"Father Shot Son , 14 , Because He Thought He Was Gay , Former Foster Mom Says"	F
http://www.insideedition.com/father-shot-son-14-because-he-thought-he-was-gay-former-foster-mom-says-37889	http://www.insideedition.com/father-shot-son-14-because-he-thought-he-was-gay-former-foster-mom-says-37889?amp	11/7/17 22:15	"Father Shot Son , 14 , Because He Thought He Was Gay , Former Foster Mom Says"	F
https://www.huffingtonpost.com/entry/dad-killing-teen-son-sexuality_us_5a01d16fe4b07eb511823a27	https://m.huffpost.com/us/entry/us_5a01d16fe4b07eb511823a27/amp	11/9/17 2:00	"Dad Accused Of Killing Teen Son Opposed His Sexuality , Friends Say"	F
https://www.yahoo.com/news/dad-accused-killing-teen-son-143812276.html	https://www.yahoo.com/amphtml/news/dad-accused-killing-teen-son-143812276.html	11/8/17 15:45	"Dad Accused Of Killing Teen Son Opposed His Sexuality , Friends Say"	F
https://www.aol.com/article/news/2017/11/08/dad-accused-of-killing-teen-son-opposed-his-sexuality-friends-say/23270768/		11/8/17 16:45	"Dad accused of killing teen son opposed his sexuality , friends say"	F
http://www.seattlepi.com/news/article/12-year-old-boy-fatally-shot-by-best-friend-1101601.php	http://www.seattlepi.com/news/amp/12-year-old-boy-fatally-shot-by-best-friend-1101601.php	11/4/17 20:00	12 - year - old boy fatally shot by  best friend  	F
http://www.grandhaventribune.com/State/2017/11/02/State-Briefs-540.html		11/2/17 17:00	Grand Haven Tribune : State Briefs	F
http://www.richmond.com/news/local/crime/jury-acquits-henrico-man-of-murder-in-fatal-shooting-of/article_f5568324-bdf9-52cb-9729-dfcbaa31a0c0.html		11/3/17 1:30	"Jury acquits Henrico man of murder in fatal shooting of his wife , recommends 16 - month sentence on other charges | Crime"	F
https://www.officer.com/investigations/news/20982011/detectives-testify-that-horseplay-led-to-fresno-county-california-sheriffs-sgt-rod-lucas-death		11/8/17 14:15	"Detectives Testify That Horseplay Led to Fresno County , California Sheriff Sgt . Rod Luca Death"	F
http://www.fresnobee.com/news/local/crime/article183339456.html	http://amp.fresnobee.com/news/local/crime/article183339456.html	11/8/17 4:00	Deputy facing manslaughter charge	F
http://www.bgdailynews.com/news/gall-indicted-in-death-of-wku-student/article_43430ae1-dcce-5081-966f-006bc10a1260.html		11/11/17 0:30	Gall indicted in death of WKU student | News	F
http://www.freep.com/story/opinion/contributors/2017/11/10/guns-schools-michigan/852678001/	https://amp.freep.com/amp/852678001	11/10/17 21:45	Michigan bills to allow guns in school scare me	F
https://www.reviewjournal.com/crime/homicides/henderson-police-accuse-father-of-fatally-shooting-son/		11/7/17 3:00	Henderson police accuse father of fatally shooting son – Las Vegas Review - Journal	F
https://www.christiantoday.com/article/gunman.in.nashville.church.shooting.was.an.ex.member.who.used.to.teach.bible.to.kids.in.his.family/114621.htm	https://www.christiantoday.com/amp/gunman.in.nashville.church.shooting.was.an.ex.member.who.used.to.teach.bible.to.kids.in.his.family/114621.htm	11/6/17 10:15	Gunman in Nashville church shooting was an ex - member who used to teach Bible to kids in his family	F
http://www.wbrc.com/story/36814528/2-students-accidentally-shot-in-classroom		11/10/17 18:45	2 students accidentally shot in classroom - WBRC FOX6 News	T
http://onlinemadison.com/Content/EDITORIALS/Editorials/Article/EDITORIAL-Why-church-shootings-don-t-intimidate-the-church/3/3/40360		11/9/17 4:45	EDITORIAL / Why church shootings dont intimidate the church - Madison County Journal	F
http://www.statesville.com/news/one-year-after-fatal-shooting-cortney-smith-s-family-still/article_c1b15a68-c4cb-11e7-a1ce-4fe647367a57.html		11/8/17 22:15	"One year after fatal shooting , Cortney Smith family still grieves | News"	F
http://www.texarkanagazette.com/news/texarkana/story/2017/nov/10/man-accidentally-shoots-self-texarkana-college/699376/	http://amp.texarkanagazette.com/news/texarkana/story/2017/nov/10/man-accidentally-shoots-self-texarkana-college/699376/	11/10/17 23:00	Man accidentally shoots self at Texarkana College	F
http://fox4beaumont.com/newsletters/kountze-isd-releases-statement-about-child-killed-when-hunting-rifle-accidentally-goes-off		11/10/17 6:30	Kountze ISD releases statement about child killed when hunting rifle accidentally goes off	F
https://www.courierherald.com/news/king-county-encourages-parents-to-lok-it-up-public-health-insider/		11/5/17 5:45	King County encourages parents to LOK - IT - UP | Public Health Insider	F
https://dealbreaker.com/2017/11/opening-bell-11-8-17/		11/8/17 16:30	Opening Bell : 11 . 8 . 17	F
http://forum.pafoa.org/external.php?s=26ad344745eff4888ee90352fef84142&type=RSS2&forumids=2		11/2/17 18:45	Pennsylvania Firearm Owners Association Discussion Forum	F
http://www.rollingstone.com/tv/news/how-stranger-things-accidentally-became-a-great-teen-tv-show-w510742		11/3/17 19:00	How  Stranger Thing Accidentally Became a Great Teen TV Show	F
http://www.whio.com/news/police-sen-paul-suffers-minor-injury-assault-home/hRiqD20nTkpIQCuFyHl1IO/		11/5/17 6:15	Police : Sen . Paul suffers minor injury in assault at home	F
https://www.inc.com/zoe-henry/objective-zero-veteran-suicide-prevention.html		11/10/17 15:00	The Trauma That Led This Infantryman To Create a Suicide - Prevention App For Veterans	F
https://wn.com/How_Texas_church_shooter_could_buy_a_gun		11/7/17 9:00	How Texas Church Shooter Could Buy A Gun	F
http://www.philly.com/philly/news/lee-merritt-lawyer-roots-100-most-influential-police-brutality-20171109.html	http://www.philly.com/philly/news/lee-merritt-lawyer-roots-100-most-influential-police-brutality-20171109.html?amphtml=y	11/9/17 11:45	"Philly lawyer and social activist Lee Merritt , one of  100 Most Influential  "	F
http://forum.pafoa.org/external.php?s=4314e5f4a35b59ea8a22ff368b880ef8&type=RSS2&forumids=2		11/4/17 13:00	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=cff41acb92a59ef6f304997a56b003ab&type=RSS2&forumids=2		11/2/17 11:15	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=6f45f405c46c4231b0af38e8842bd34f&type=RSS2&forumids=2		11/2/17 9:45	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=cf329e57701ad5db6c920fcd46399de1&type=RSS2&forumids=2		11/2/17 11:45	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=5ad5252633f1481943aaa647f57ba7ff&type=RSS2&forumids=2		11/2/17 9:30	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=c675b006e394a44ed07e99bf88371af9&type=RSS2&forumids=2		11/2/17 10:45	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=806966b0033f4dae69b4ad66b5bd58a9&type=RSS2&forumids=2		11/2/17 8:45	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=1f5a1a9f7fb3e086d445a45ea615d4be&type=RSS2&forumids=2		11/3/17 19:00	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=acc8553686e9f76a8fa11faaa36465bd&type=RSS2&forumids=2		11/3/17 14:30	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=e9aef7a87a6ece42f5fd526c59d22dbe&type=RSS2&forumids=2		11/3/17 14:00	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=b8ad229d445a8af944748d7614cb0979&type=RSS2&forumids=2		11/3/17 22:45	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=5efda7bc60be47dade3903b629e3a2ae&type=RSS2&forumids=2		11/3/17 19:45	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=8880990d6d3c10193fa6ae342dc2d3d6&type=RSS2&forumids=2		11/3/17 23:15	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=908b73045a29819ae14abd27bf4408c9&type=RSS2&forumids=2		11/3/17 22:15	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=823aea6f80c6f2bec3416913e4ae3166&type=RSS2&forumids=2		11/3/17 22:00	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=a3dd315857c98d100eede2495d4ea247&type=RSS2&forumids=2		11/3/17 23:00	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=1fc88c512bffa21cf06a3f21f608afbe&type=RSS2&forumids=2		11/3/17 21:45	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=22b1a6e7a29a9486415826e009b24528&type=RSS2&forumids=2		11/4/17 3:00	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=2d011b089a1f6c09177c6f6d140afd8e&type=RSS2&forumids=2		11/4/17 2:45	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=d7d2b211ff26dfdab1ed855265d4fc88&type=RSS2&forumids=2		11/4/17 2:30	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=24392f7416e77067dd036b70b1525c67&type=RSS2&forumids=2		11/3/17 13:00	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=27d1baa11511c2e808e792cc4346ae65&type=RSS2&forumids=2		11/4/17 0:00	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=ebb29634cf5a7563beb6827b8e69957a&type=RSS2&forumids=2		11/4/17 1:15	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=a01ee4a8a62bf236761c3b41772936b3&type=RSS2&forumids=2		11/4/17 5:15	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=35344746e831b65c3b5109f188e00e56&type=RSS2&forumids=2		11/4/17 4:30	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=72790ec0f8dc13d3717ee8699f7f6ca3&type=RSS2&forumids=2		11/4/17 4:45	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=4be5116512a8ae9b6f06433129bdb5a1&type=RSS2&forumids=2		11/3/17 11:30	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=5adb5b9a5fde8d5ac55d933c1c129451&type=RSS2&forumids=2		11/3/17 11:45	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=c732b5e6ed894805d8d4b5861014f1e7&type=RSS2&forumids=2		11/3/17 12:00	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=4a30866c01194d4188daea64b3ca6551&type=RSS2&forumids=2		11/3/17 4:15	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=6b6ca13a45555bacaa243c0f34f12269&type=RSS2&forumids=2		11/3/17 9:00	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=4685ee62cc51aea74e7a6166059516d1&type=RSS2&forumids=2		11/3/17 8:30	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=c7f5749b03f3b2cc536b19a16fdd3545&type=RSS2&forumids=2		11/3/17 6:15	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=0d7e4098e52808f0f998effa6e6777ea&type=RSS2&forumids=2		11/3/17 6:00	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=0b0018436cb1714c2b7d43a41cf8df3c&type=RSS2&forumids=2		11/3/17 10:45	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=9b6fd124eb0d9d59ccf73a27fef09124&type=RSS2&forumids=2		11/3/17 9:15	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=54e1656c77d5e38c0a4f584ba6f6e225&type=RSS2&forumids=2		11/3/17 9:30	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=cf69e072c195f3ceeabf9a28a2318091&type=RSS2&forumids=2		11/4/17 8:45	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=d7e84db0f2202145be9b1902f0ba8b8e&type=RSS2&forumids=2		11/4/17 8:00	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=53aefd46d2935f46580ba770066c4942&type=RSS2&forumids=2		11/4/17 9:30	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=058525d0b08fae0562f67f3e13da9cb8&type=RSS2&forumids=2		11/4/17 8:30	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=d5e1e36627a340d3e536dc5dcc2a5ca5&type=RSS2&forumids=2		11/4/17 7:15	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=9c44d949aee0f462c8a636a9e137689b&type=RSS2&forumids=2		11/4/17 10:00	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=924a75bbf064815990c2f04d577df2ca&type=RSS2&forumids=2		11/4/17 9:15	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=489d0ed25d5a01dfc4a6940b9285d4c4&type=RSS2&forumids=2		11/4/17 10:45	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=c1dc394017cb92cae9eee660632c4157&type=RSS2&forumids=2		11/2/17 19:15	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=37d688dc79e2027ab30ea162669d6252&type=RSS2&forumids=2		11/2/17 19:00	Pennsylvania Firearm Owners Association Discussion Forum	F
http://forum.pafoa.org/external.php?s=4c516e7b6430af3e5bc1a75cc87e768f&type=RSS2&forumids=2		11/2/17 19:30	Pennsylvania Firearm Owners Association Discussion Forum	F
http://www.wnd.com/2017/11/texas-church-nightmare-could-happen-anywhere/		11/7/17 2:45	Texas church nightmare could happen anywhere	F
https://journalisms.theroot.com/fox-news-pulls-ads-urging-impeachment-1820237589	https://journalisms.theroot.com/fox-news-pulls-ads-urging-impeachment-1820237589/amp	11/8/17 2:45	"storybreak stars ); background - repeat : no - repeat ; background - position : center }. editor . editor - inner div . legacy - raw - html ,. post - content div . legacy - raw - html { border : 3px solid # eeb544 ; padding : 5px ; margin - bottom : ..."	F
https://www.washingtonpost.com/news/retropolis/wp/2017/11/07/rand-pauls-beating-and-the-violent-history-of-lawn-maintenance/	https://www.washingtonpost.com/amphtml/news/retropolis/wp/2017/11/07/rand-pauls-beating-and-the-violent-history-of-lawn-maintenance/	11/7/17 22:00	Rand Paul beating and the violent history of lawn maintenance	F
http://www.nerdcoremovement.com/riverdale-recap-chapter-seventeen-the-town-that-dreaded-sundown/		11/2/17 8:45	  Riverdale  Recap  Chapter Seventeen : The Town that Dreaded Sundown  	F
http://www.eonline.com/news/891942/the-question-of-why-oscar-pistorius-killed-reeva-steenkamp-is-still-a-mystery-open-to-endless-interpretation	http://m.eonline.com/amp/news/891942/the-question-of-why-oscar-pistorius-killed-reeva-steenkamp-is-still-a-mystery-open-to-endless-interpretation	11/11/17 16:45	The Question of Why Oscar Pistorius Killed Reeva Steenkamp Is Still a Mystery Open to Endless Interpretation	F
http://www.eonline.com/ca/news/893211/the-question-of-why-oscar-pistorius-killed-reeva-steenkamp-is-still-a-mystery-open-to-endless-interpretation	http://m.eonline.com/ca/amp/news/893211/the-question-of-why-oscar-pistorius-killed-reeva-steenkamp-is-still-a-mystery-open-to-endless-interpretation	11/11/17 18:15	The Question of Why Oscar Pistorius Killed Reeva Steenkamp Is Still a Mystery Open to Endless Interpretation	F
http://www.eonline.com/uk/news/893212/the-question-of-why-oscar-pistorius-killed-reeva-steenkamp-is-still-a-mystery-open-to-endless-interpretation	http://m.eonline.com/uk/amp/news/893212/the-question-of-why-oscar-pistorius-killed-reeva-steenkamp-is-still-a-mystery-open-to-endless-interpretation	11/11/17 19:30	The Question of Why Oscar Pistorius Killed Reeva Steenkamp Is Still a Mystery Open to Endless Interpretation	F
http://www.rocklintoday.com/news/templates/community_news.asp?articleid=16880&zoneid=4		11/6/17 19:45	Roseville Flash Crime Report ( 11 . 6 . 17 ) 	F
http://www.tulsaworld.com/news/crimewatch/eyes-are-on-youths-with-guns-as-rise-in-violent/article_9fba3072-d487-5d0e-90d1-ea74cfd5baa6.html		11/5/17 3:00	Eyes are on youths with guns as rise in violent crime keeps Tulsa police busy | Crimewatch	F
http://www.tvguide.com/news/greys-anatomy-recap-season-13-episode-5/	http://www.tvguide.com/amp/news/greys-anatomy-recap-season-13-episode-5/	11/3/17 6:45	Grey Anatomy : Meredith and Jackson Are Back in the Game - Today News : Our Take	F
http://www.ruthfullyyours.com/2017/11/10/a-month-of-islam-and-multiculturalism-in-france-october-2017-we-are-still-in-a-state-of-war-by-soeren-kern/		11/10/17 12:15	A Month of Islam and Multiculturalism in France : October 2017  We are still in a state of war . by Soeren Kern	F
http://searchlight-germany.blogspot.com/2017/11/a-month-of-islam-and-multiculturalism_10.html		11/10/17 11:45	Allah Willing Executioners : A Month of Islam and Multiculturalism in France : October 2017	F
http://www.buddytv.com/articles/swat/swat-premiere-recap-can-hondo-66642.aspx		11/3/17 9:45	 . W . A . T . Premiere Recap : Will Having a Black Officer In Charge Improve Race Relations in the Community ? 	F
https://www.newyorker.com/magazine/2017/11/06/dark-victory-in-raqqa?mbid=synd_digg&position=26&content_id=2yj3982	https://www.newyorker.com/magazine/2017/11/06/dark-victory-in-raqqa/amp	11/1/17 21:45	Dark Victory in Raqqa	F
https://www.newyorker.com/magazine/2017/11/06/dark-victory-in-raqqa?mbid=synd_digg&position=34&content_id=2yj3982	https://www.newyorker.com/magazine/2017/11/06/dark-victory-in-raqqa/amp	11/1/17 23:30	Dark Victory in Raqqa	F
https://www.newyorker.com/magazine/2017/11/06/dark-victory-in-raqqa?mbid=synd_digg&position=25&content_id=2yj3982	https://www.newyorker.com/magazine/2017/11/06/dark-victory-in-raqqa/amp	11/1/17 21:00	Dark Victory in Raqqa	F
https://www.newyorker.com/magazine/2017/11/06/dark-victory-in-raqqa?mbid=synd_digg&position=22&content_id=2yj3982	https://www.newyorker.com/magazine/2017/11/06/dark-victory-in-raqqa/amp	11/1/17 20:30	Dark Victory in Raqqa	F
https://www.newyorker.com/magazine/2017/11/06/dark-victory-in-raqqa?mbid=synd_digg&position=42&content_id=2yj3982	https://www.newyorker.com/magazine/2017/11/06/dark-victory-in-raqqa/amp	11/2/17 4:00	Dark Victory in Raqqa	F
https://www.newyorker.com/magazine/2017/11/06/dark-victory-in-raqqa?mbid=synd_digg&position=29&content_id=2yj3982	https://www.newyorker.com/magazine/2017/11/06/dark-victory-in-raqqa/amp	11/1/17 22:30	Dark Victory in Raqqa	F
https://www.newyorker.com/magazine/2017/11/06/dark-victory-in-raqqa?mbid=synd_digg&position=40&content_id=2yj3982	https://www.newyorker.com/magazine/2017/11/06/dark-victory-in-raqqa/amp	11/2/17 1:45	Dark Victory in Raqqa	F
https://www.newyorker.com/magazine/2017/11/06/dark-victory-in-raqqa?mbid=synd_digg&position=37&content_id=2yj3982	https://www.newyorker.com/magazine/2017/11/06/dark-victory-in-raqqa/amp	11/2/17 0:45	Dark Victory in Raqqa	F
http://ew.com/movies/2017/11/07/starship-troopers-shower-scene-fascism/	http://ew.com/movies/2017/11/07/starship-troopers-shower-scene-fascism/amp/	11/7/17 17:00	Starship Troopers shower scene : Looking back 20 years later	F
http://www.waaf.com/media/audio-channel/11-01-17-seg-3-mens-room-goes-news-well		11/2/17 3:30	11 - 01 - 17 Seg 3 Mens Room Goes to the News Well	F
http://www.vagazette.com/news/va-vg-last-word-1111-story.html	"http://www.vagazette.com/news/va-vg-last-word-1111-story,amp.html"	11/11/17 15:45	"Last Word on affordable senior housing , Nov . 11"	F
https://bbs.hupu.com/20673059.html	https://m.hupu.com/bbs/20673059.html	11/8/17 8:00	 《 纽约时报 》 21世纪以来25部最佳电影 ， 三部中国电影入选zt - 步行街主干道	F
https://wn.com/Drug_Overdose		11/2/17 8:45	Drug Overdose	F
